STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,DAPR,DAPR_ATTRIBUTES,MDPR,MDPR_ATTRIBUTES,PRCP,PRCP_ATTRIBUTES
USC00517664,"PALOLO VALLEY 718, HI US",21.32278,-157.77194,287.4,4/7/1965,,,,,,
USC00517664,"PALOLO VALLEY 718, HI US",21.32278,-157.77194,287.4,4/8/1965,,,,,,
USC00517664,"PALOLO VALLEY 718, HI US",21.32278,-157.77194,287.4,4/9/1965,8,",,0",4.29,",,0",,
USC00517664,"PALOLO VALLEY 718, HI US",21.32278,-157.77194,287.4,4/10/1965,,,,,,
USC00517664,"PALOLO VALLEY 718, HI US",21.32278,-157.77194,287.4,4/11/1965,,,,,,
USC00517664,"PALOLO VALLEY 718, HI US",21.32278,-157.77194,287.4,4/12/1965,,,,,,
USC00517664,"PALOLO VALLEY 718, HI US",21.32278,-157.77194,287.4,4/13/1965,,,,,,
USC00517664,"PALOLO VALLEY 718, HI US",21.32278,-157.77194,287.4,4/14/1965,,,,,,
USC00517664,"PALOLO VALLEY 718, HI US",21.32278,-157.77194,287.4,4/15/1965,6,",,0",4.6,",,0",,
USC00517664,"PALOLO VALLEY 718, HI US",21.32278,-157.77194,287.4,4/16/1965,,,,,0,",,0,2400"
USC00517664,"PALOLO VALLEY 718, HI US",21.32278,-157.77194,287.4,4/17/1965,,,,,0,",,0,2400"
USC00517664,"PALOLO VALLEY 718, HI US",21.32278,-157.77194,287.4,4/18/1965,,,,,0,",,0,2400"
USC00517664,"PALOLO VALLEY 718, HI US",21.32278,-157.77194,287.4,4/19/1965,,,,,0,",,0,2400"
USC00517664,"PALOLO VALLEY 718, HI US",21.32278,-157.77194,287.4,4/20/1965,,,,,0,",,0,2400"
USC00517664,"PALOLO VALLEY 718, HI US",21.32278,-157.77194,287.4,4/21/1965,,,,,0,",,0,2400"
USC00517664,"PALOLO VALLEY 718, HI US",21.32278,-157.77194,287.4,4/22/1965,,,,,0,",,0,2400"
USC00517664,"PALOLO VALLEY 718, HI US",21.32278,-157.77194,287.4,4/23/1965,,,,,0,",,0,2400"
USC00517664,"PALOLO VALLEY 718, HI US",21.32278,-157.77194,287.4,4/24/1965,,,,,0,",,0,2400"
USC00517664,"PALOLO VALLEY 718, HI US",21.32278,-157.77194,287.4,4/25/1965,,,,,0,",,0,2400"
USC00517664,"PALOLO VALLEY 718, HI US",21.32278,-157.77194,287.4,4/26/1965,,,,,0.62,",,0,2400"
USC00517664,"PALOLO VALLEY 718, HI US",21.32278,-157.77194,287.4,4/27/1965,,,,,0.74,",,0,2400"
USC00517664,"PALOLO VALLEY 718, HI US",21.32278,-157.77194,287.4,4/28/1965,,,,,2.22,",,0,2400"
USC00517664,"PALOLO VALLEY 718, HI US",21.32278,-157.77194,287.4,4/29/1965,,,,,0.5,",,0,2400"
USC00517664,"PALOLO VALLEY 718, HI US",21.32278,-157.77194,287.4,4/30/1965,,,,,0.64,",,0,2400"
USC00517664,"PALOLO VALLEY 718, HI US",21.32278,-157.77194,287.4,5/1/1965,,,,,1.22,",,0,2400"
USC00517664,"PALOLO VALLEY 718, HI US",21.32278,-157.77194,287.4,5/2/1965,,,,,1.84,",,0,2400"
USC00517664,"PALOLO VALLEY 718, HI US",21.32278,-157.77194,287.4,5/3/1965,,,,,0.22,",,0,2400"
USC00517664,"PALOLO VALLEY 718, HI US",21.32278,-157.77194,287.4,5/4/1965,,,,,1.12,",,0,2400"
USC00517664,"PALOLO VALLEY 718, HI US",21.32278,-157.77194,287.4,5/5/1965,,,,,0.14,",,0,2400"
USC00517664,"PALOLO VALLEY 718, HI US",21.32278,-157.77194,287.4,5/6/1965,,,,,0.42,",,0,2400"
USC00517664,"PALOLO VALLEY 718, HI US",21.32278,-157.77194,287.4,5/7/1965,,,,,0.22,",,0,2400"
USC00517664,"PALOLO VALLEY 718, HI US",21.32278,-157.77194,287.4,5/8/1965,,,,,0.5,",,0,2400"
USC00517664,"PALOLO VALLEY 718, HI US",21.32278,-157.77194,287.4,5/9/1965,,,,,0,",,0,2400"
USC00517664,"PALOLO VALLEY 718, HI US",21.32278,-157.77194,287.4,5/10/1965,,,,,0,",,0,2400"
USC00517664,"PALOLO VALLEY 718, HI US",21.32278,-157.77194,287.4,5/11/1965,,,,,0.02,",,0,2400"
USC00517664,"PALOLO VALLEY 718, HI US",21.32278,-157.77194,287.4,5/12/1965,,,,,0.5,",,0,2400"
USC00517664,"PALOLO VALLEY 718, HI US",21.32278,-157.77194,287.4,5/13/1965,,,,,0.02,",,0,2400"
USC00517664,"PALOLO VALLEY 718, HI US",21.32278,-157.77194,287.4,5/14/1965,,,,,1.98,",,0,2400"
USC00517664,"PALOLO VALLEY 718, HI US",21.32278,-157.77194,287.4,5/15/1965,,,,,0.54,",,0,2400"
USC00517664,"PALOLO VALLEY 718, HI US",21.32278,-157.77194,287.4,5/16/1965,,,,,0.08,",,0,2400"
USC00517664,"PALOLO VALLEY 718, HI US",21.32278,-157.77194,287.4,5/17/1965,,,,,0,",,0,2400"
USC00517664,"PALOLO VALLEY 718, HI US",21.32278,-157.77194,287.4,5/18/1965,,,,,0,",,0,2400"
USC00517664,"PALOLO VALLEY 718, HI US",21.32278,-157.77194,287.4,5/19/1965,,,,,0.08,",,0,2400"
USC00517664,"PALOLO VALLEY 718, HI US",21.32278,-157.77194,287.4,5/20/1965,,,,,0.3,",,0,2400"
USC00517664,"PALOLO VALLEY 718, HI US",21.32278,-157.77194,287.4,5/21/1965,,,,,0.16,",,0,2400"
USC00517664,"PALOLO VALLEY 718, HI US",21.32278,-157.77194,287.4,5/22/1965,,,,,0,",,0,2400"
USC00517664,"PALOLO VALLEY 718, HI US",21.32278,-157.77194,287.4,5/23/1965,,,,,0,",,0,2400"
USC00517664,"PALOLO VALLEY 718, HI US",21.32278,-157.77194,287.4,5/24/1965,,,,,0,",,0,2400"
USC00517664,"PALOLO VALLEY 718, HI US",21.32278,-157.77194,287.4,5/25/1965,,,,,0.14,",,0,2400"
USC00517664,"PALOLO VALLEY 718, HI US",21.32278,-157.77194,287.4,5/26/1965,,,,,0.64,",,0,2400"
USC00517664,"PALOLO VALLEY 718, HI US",21.32278,-157.77194,287.4,5/27/1965,,,,,0.52,",,0,2400"
USC00517664,"PALOLO VALLEY 718, HI US",21.32278,-157.77194,287.4,5/28/1965,,,,,0.04,",,0,2400"
USC00517664,"PALOLO VALLEY 718, HI US",21.32278,-157.77194,287.4,5/29/1965,,,,,0.24,",,0,2400"
USC00517664,"PALOLO VALLEY 718, HI US",21.32278,-157.77194,287.4,5/30/1965,,,,,0.14,",,0,2400"
USC00517664,"PALOLO VALLEY 718, HI US",21.32278,-157.77194,287.4,5/31/1965,,,,,0.52,",,0,2400"
USC00517664,"PALOLO VALLEY 718, HI US",21.32278,-157.77194,287.4,6/1/1965,,,,,0.86,",,0,2400"
USC00517664,"PALOLO VALLEY 718, HI US",21.32278,-157.77194,287.4,6/2/1965,,,,,0.04,",,0,2400"
USC00517664,"PALOLO VALLEY 718, HI US",21.32278,-157.77194,287.4,6/3/1965,,,,,0.08,",,0,2400"
USC00517664,"PALOLO VALLEY 718, HI US",21.32278,-157.77194,287.4,6/4/1965,,,,,0.14,",,0,2400"
USC00517664,"PALOLO VALLEY 718, HI US",21.32278,-157.77194,287.4,6/5/1965,,,,,0.2,",,0,2400"
USC00517664,"PALOLO VALLEY 718, HI US",21.32278,-157.77194,287.4,6/6/1965,,,,,0.18,",,0,2400"
USC00517664,"PALOLO VALLEY 718, HI US",21.32278,-157.77194,287.4,6/7/1965,,,,,0.04,",,0,2400"
USC00517664,"PALOLO VALLEY 718, HI US",21.32278,-157.77194,287.4,6/8/1965,,,,,0.06,",,0,2400"
USC00517664,"PALOLO VALLEY 718, HI US",21.32278,-157.77194,287.4,6/9/1965,,,,,0,",,0,2400"
USC00517664,"PALOLO VALLEY 718, HI US",21.32278,-157.77194,287.4,6/10/1965,,,,,0,",,0,2400"
USC00517664,"PALOLO VALLEY 718, HI US",21.32278,-157.77194,287.4,6/11/1965,,,,,0.3,",,0,2400"
USC00517664,"PALOLO VALLEY 718, HI US",21.32278,-157.77194,287.4,6/12/1965,,,,,0.22,",,0,2400"
USC00517664,"PALOLO VALLEY 718, HI US",21.32278,-157.77194,287.4,6/13/1965,,,,,0.14,",,0,2400"
USC00517664,"PALOLO VALLEY 718, HI US",21.32278,-157.77194,287.4,6/14/1965,,,,,0.28,",,0,2400"
USC00517664,"PALOLO VALLEY 718, HI US",21.32278,-157.77194,287.4,6/15/1965,,,,,0.2,",,0,2400"
USC00517664,"PALOLO VALLEY 718, HI US",21.32278,-157.77194,287.4,6/16/1965,,,,,0,",,0,2400"
USC00517664,"PALOLO VALLEY 718, HI US",21.32278,-157.77194,287.4,6/17/1965,,,,,0,",,0,2400"
USC00517664,"PALOLO VALLEY 718, HI US",21.32278,-157.77194,287.4,6/18/1965,,,,,0.26,",,0,2400"
USC00517664,"PALOLO VALLEY 718, HI US",21.32278,-157.77194,287.4,6/19/1965,,,,,0.18,",,0,2400"
USC00517664,"PALOLO VALLEY 718, HI US",21.32278,-157.77194,287.4,6/20/1965,,,,,0.08,",,0,2400"
USC00517664,"PALOLO VALLEY 718, HI US",21.32278,-157.77194,287.4,6/21/1965,,,,,0.32,",,0,2400"
USC00517664,"PALOLO VALLEY 718, HI US",21.32278,-157.77194,287.4,6/22/1965,,,,,0.54,",,0,2400"
USC00517664,"PALOLO VALLEY 718, HI US",21.32278,-157.77194,287.4,6/23/1965,,,,,0.02,",,0,2400"
USC00517664,"PALOLO VALLEY 718, HI US",21.32278,-157.77194,287.4,6/24/1965,,,,,0.32,",,0,2400"
USC00517664,"PALOLO VALLEY 718, HI US",21.32278,-157.77194,287.4,6/25/1965,,,,,0.02,",,0,2400"
USC00517664,"PALOLO VALLEY 718, HI US",21.32278,-157.77194,287.4,6/26/1965,,,,,0.08,",,0,2400"
USC00517664,"PALOLO VALLEY 718, HI US",21.32278,-157.77194,287.4,6/27/1965,,,,,0.62,",,0,2400"
USC00517664,"PALOLO VALLEY 718, HI US",21.32278,-157.77194,287.4,6/28/1965,,,,,0.2,",,0,2400"
USC00517664,"PALOLO VALLEY 718, HI US",21.32278,-157.77194,287.4,6/29/1965,,,,,0,",,0,2400"
USC00517664,"PALOLO VALLEY 718, HI US",21.32278,-157.77194,287.4,6/30/1965,,,,,0.3,",,0,2400"
USC00517664,"PALOLO VALLEY 718, HI US",21.32278,-157.77194,287.4,7/1/1965,,,,,0.1,",,0,2400"
USC00517664,"PALOLO VALLEY 718, HI US",21.32278,-157.77194,287.4,7/2/1965,,,,,0.14,",,0,2400"
USC00517664,"PALOLO VALLEY 718, HI US",21.32278,-157.77194,287.4,7/3/1965,,,,,0.44,",,0,2400"
USC00517664,"PALOLO VALLEY 718, HI US",21.32278,-157.77194,287.4,7/4/1965,,,,,0.02,",,0,2400"
USC00517664,"PALOLO VALLEY 718, HI US",21.32278,-157.77194,287.4,7/5/1965,,,,,0.1,",,0,2400"
USC00517664,"PALOLO VALLEY 718, HI US",21.32278,-157.77194,287.4,7/6/1965,,,,,0.1,",,0,2400"
USC00517664,"PALOLO VALLEY 718, HI US",21.32278,-157.77194,287.4,7/7/1965,,,,,0.24,",,0,2400"
USC00517664,"PALOLO VALLEY 718, HI US",21.32278,-157.77194,287.4,7/8/1965,,,,,1.98,",,0,2400"
USC00517664,"PALOLO VALLEY 718, HI US",21.32278,-157.77194,287.4,7/9/1965,,,,,2.44,",,0,2400"
USC00517664,"PALOLO VALLEY 718, HI US",21.32278,-157.77194,287.4,7/10/1965,,,,,0.1,",,0,2400"
USC00517664,"PALOLO VALLEY 718, HI US",21.32278,-157.77194,287.4,7/11/1965,,,,,2.36,",,0,2400"
USC00517664,"PALOLO VALLEY 718, HI US",21.32278,-157.77194,287.4,7/12/1965,,,,,1.54,",,0,2400"
USC00517664,"PALOLO VALLEY 718, HI US",21.32278,-157.77194,287.4,7/13/1965,,,,,0,",,0,2400"
USC00517664,"PALOLO VALLEY 718, HI US",21.32278,-157.77194,287.4,7/14/1965,,,,,0.02,",,0,2400"
USC00517664,"PALOLO VALLEY 718, HI US",21.32278,-157.77194,287.4,7/15/1965,,,,,0.72,",,0,2400"
USC00517664,"PALOLO VALLEY 718, HI US",21.32278,-157.77194,287.4,7/16/1965,,,,,0.24,",,0,2400"
USC00517664,"PALOLO VALLEY 718, HI US",21.32278,-157.77194,287.4,7/17/1965,,,,,0.16,",,0,2400"
USC00517664,"PALOLO VALLEY 718, HI US",21.32278,-157.77194,287.4,7/18/1965,,,,,0.08,",,0,2400"
USC00517664,"PALOLO VALLEY 718, HI US",21.32278,-157.77194,287.4,7/19/1965,,,,,0.04,",,0,2400"
USC00517664,"PALOLO VALLEY 718, HI US",21.32278,-157.77194,287.4,7/20/1965,,,,,0.2,",,0,2400"
USC00517664,"PALOLO VALLEY 718, HI US",21.32278,-157.77194,287.4,7/21/1965,,,,,0.6,",,0,2400"
USC00517664,"PALOLO VALLEY 718, HI US",21.32278,-157.77194,287.4,7/22/1965,,,,,0.38,",,0,2400"
USC00517664,"PALOLO VALLEY 718, HI US",21.32278,-157.77194,287.4,7/23/1965,,,,,0.92,",,0,2400"
USC00517664,"PALOLO VALLEY 718, HI US",21.32278,-157.77194,287.4,7/24/1965,,,,,0,",,0,2400"
USC00517664,"PALOLO VALLEY 718, HI US",21.32278,-157.77194,287.4,7/25/1965,,,,,0.14,",,0,2400"
USC00517664,"PALOLO VALLEY 718, HI US",21.32278,-157.77194,287.4,7/26/1965,,,,,0.1,",,0,2400"
USC00517664,"PALOLO VALLEY 718, HI US",21.32278,-157.77194,287.4,7/27/1965,,,,,0.16,",,0,2400"
USC00517664,"PALOLO VALLEY 718, HI US",21.32278,-157.77194,287.4,7/28/1965,,,,,2.56,",,0,2400"
USC00517664,"PALOLO VALLEY 718, HI US",21.32278,-157.77194,287.4,7/29/1965,,,,,0.16,",,0,2400"
USC00517664,"PALOLO VALLEY 718, HI US",21.32278,-157.77194,287.4,7/30/1965,,,,,0,",,0,2400"
USC00517664,"PALOLO VALLEY 718, HI US",21.32278,-157.77194,287.4,7/31/1965,,,,,0.2,",,0,2400"
USC00517664,"PALOLO VALLEY 718, HI US",21.32278,-157.77194,287.4,8/1/1965,,,,,0.1,",,0,2400"
USC00517664,"PALOLO VALLEY 718, HI US",21.32278,-157.77194,287.4,8/2/1965,,,,,0,",,0,2400"
USC00517664,"PALOLO VALLEY 718, HI US",21.32278,-157.77194,287.4,8/3/1965,,,,,0.08,",,0,2400"
USC00517664,"PALOLO VALLEY 718, HI US",21.32278,-157.77194,287.4,8/4/1965,,,,,0.16,",,0,2400"
USC00517664,"PALOLO VALLEY 718, HI US",21.32278,-157.77194,287.4,8/5/1965,,,,,0.28,",,0,2400"
USC00517664,"PALOLO VALLEY 718, HI US",21.32278,-157.77194,287.4,8/6/1965,,,,,0.02,",,0,2400"
USC00517664,"PALOLO VALLEY 718, HI US",21.32278,-157.77194,287.4,8/7/1965,,,,,0.2,",,0,2400"
USC00517664,"PALOLO VALLEY 718, HI US",21.32278,-157.77194,287.4,8/8/1965,,,,,0.04,",,0,2400"
USC00517664,"PALOLO VALLEY 718, HI US",21.32278,-157.77194,287.4,8/9/1965,,,,,0.72,",,0,2400"
USC00517664,"PALOLO VALLEY 718, HI US",21.32278,-157.77194,287.4,8/10/1965,,,,,0.08,",,0,2400"
USC00517664,"PALOLO VALLEY 718, HI US",21.32278,-157.77194,287.4,8/11/1965,,,,,0.02,",,0,2400"
USC00517664,"PALOLO VALLEY 718, HI US",21.32278,-157.77194,287.4,8/12/1965,,,,,0.02,",,0,2400"
USC00517664,"PALOLO VALLEY 718, HI US",21.32278,-157.77194,287.4,8/13/1965,,,,,0.22,",,0,2400"
USC00517664,"PALOLO VALLEY 718, HI US",21.32278,-157.77194,287.4,8/14/1965,,,,,0.06,",,0,2400"
USC00517664,"PALOLO VALLEY 718, HI US",21.32278,-157.77194,287.4,8/15/1965,,,,,0.16,",,0,2400"
USC00517664,"PALOLO VALLEY 718, HI US",21.32278,-157.77194,287.4,8/16/1965,,,,,0.3,",,0,2400"
USC00517664,"PALOLO VALLEY 718, HI US",21.32278,-157.77194,287.4,8/17/1965,,,,,0.04,",,0,2400"
USC00517664,"PALOLO VALLEY 718, HI US",21.32278,-157.77194,287.4,8/18/1965,,,,,0.12,",,0,2400"
USC00517664,"PALOLO VALLEY 718, HI US",21.32278,-157.77194,287.4,8/19/1965,,,,,0,",,0,2400"
USC00517664,"PALOLO VALLEY 718, HI US",21.32278,-157.77194,287.4,8/20/1965,,,,,0,",,0,2400"
USC00517664,"PALOLO VALLEY 718, HI US",21.32278,-157.77194,287.4,8/21/1965,,,,,0.1,",,0,2400"
USC00517664,"PALOLO VALLEY 718, HI US",21.32278,-157.77194,287.4,8/22/1965,,,,,0.2,",,0,2400"
USC00517664,"PALOLO VALLEY 718, HI US",21.32278,-157.77194,287.4,8/23/1965,,,,,0.7,",,0,2400"
USC00517664,"PALOLO VALLEY 718, HI US",21.32278,-157.77194,287.4,8/24/1965,,,,,0.34,",,0,2400"
USC00517664,"PALOLO VALLEY 718, HI US",21.32278,-157.77194,287.4,8/25/1965,,,,,0.56,",,0,2400"
USC00517664,"PALOLO VALLEY 718, HI US",21.32278,-157.77194,287.4,8/26/1965,,,,,0.18,",,0,2400"
USC00517664,"PALOLO VALLEY 718, HI US",21.32278,-157.77194,287.4,8/27/1965,,,,,0.02,",,0,2400"
USC00517664,"PALOLO VALLEY 718, HI US",21.32278,-157.77194,287.4,8/28/1965,,,,,0.2,",,0,2400"
USC00517664,"PALOLO VALLEY 718, HI US",21.32278,-157.77194,287.4,8/29/1965,,,,,0.24,",,0,2400"
USC00517664,"PALOLO VALLEY 718, HI US",21.32278,-157.77194,287.4,8/30/1965,,,,,0,",,0,2400"
USC00517664,"PALOLO VALLEY 718, HI US",21.32278,-157.77194,287.4,8/31/1965,,,,,0.14,",,0,2400"
USC00517664,"PALOLO VALLEY 718, HI US",21.32278,-157.77194,287.4,9/1/1965,,,,,0.4,",,0,2400"
USC00517664,"PALOLO VALLEY 718, HI US",21.32278,-157.77194,287.4,9/2/1965,,,,,0,",,0,2400"
USC00517664,"PALOLO VALLEY 718, HI US",21.32278,-157.77194,287.4,9/3/1965,,,,,0.48,",,0,2400"
USC00517664,"PALOLO VALLEY 718, HI US",21.32278,-157.77194,287.4,9/4/1965,,,,,0,",,0,2400"
USC00517664,"PALOLO VALLEY 718, HI US",21.32278,-157.77194,287.4,9/5/1965,,,,,0,",,0,2400"
USC00517664,"PALOLO VALLEY 718, HI US",21.32278,-157.77194,287.4,9/6/1965,,,,,0,",,0,2400"
USC00517664,"PALOLO VALLEY 718, HI US",21.32278,-157.77194,287.4,9/7/1965,,,,,0,",,0,2400"
USC00517664,"PALOLO VALLEY 718, HI US",21.32278,-157.77194,287.4,9/8/1965,,,,,0,",,0,2400"
USC00517664,"PALOLO VALLEY 718, HI US",21.32278,-157.77194,287.4,9/9/1965,,,,,1.52,",,0,2400"
USC00517664,"PALOLO VALLEY 718, HI US",21.32278,-157.77194,287.4,9/10/1965,,,,,0,",,0,2400"
USC00517664,"PALOLO VALLEY 718, HI US",21.32278,-157.77194,287.4,9/11/1965,,,,,0.1,",,0,2400"
USC00517664,"PALOLO VALLEY 718, HI US",21.32278,-157.77194,287.4,9/12/1965,,,,,0,",,0,2400"
USC00517664,"PALOLO VALLEY 718, HI US",21.32278,-157.77194,287.4,9/13/1965,,,,,0.02,",,0,2400"
USC00517664,"PALOLO VALLEY 718, HI US",21.32278,-157.77194,287.4,9/14/1965,,,,,0.04,",,0,2400"
USC00517664,"PALOLO VALLEY 718, HI US",21.32278,-157.77194,287.4,9/15/1965,,,,,0.1,",,0,2400"
USC00517664,"PALOLO VALLEY 718, HI US",21.32278,-157.77194,287.4,9/16/1965,,,,,0.14,",,0,2400"
USC00517664,"PALOLO VALLEY 718, HI US",21.32278,-157.77194,287.4,9/17/1965,,,,,0.04,",,0,2400"
USC00517664,"PALOLO VALLEY 718, HI US",21.32278,-157.77194,287.4,9/18/1965,,,,,0.1,",,0,2400"
USC00517664,"PALOLO VALLEY 718, HI US",21.32278,-157.77194,287.4,9/19/1965,,,,,0.06,",,0,2400"
USC00517664,"PALOLO VALLEY 718, HI US",21.32278,-157.77194,287.4,9/20/1965,,,,,0.04,",,0,2400"
USC00517664,"PALOLO VALLEY 718, HI US",21.32278,-157.77194,287.4,9/21/1965,,,,,0.22,",,0,2400"
USC00517664,"PALOLO VALLEY 718, HI US",21.32278,-157.77194,287.4,9/22/1965,,,,,2.18,",,0,2400"
USC00517664,"PALOLO VALLEY 718, HI US",21.32278,-157.77194,287.4,9/23/1965,,,,,0.5,",,0,2400"
USC00517664,"PALOLO VALLEY 718, HI US",21.32278,-157.77194,287.4,9/24/1965,,,,,0,",,0,2400"
USC00517664,"PALOLO VALLEY 718, HI US",21.32278,-157.77194,287.4,9/25/1965,,,,,0,",,0,2400"
USC00517664,"PALOLO VALLEY 718, HI US",21.32278,-157.77194,287.4,9/26/1965,,,,,0,",,0,2400"
USC00517664,"PALOLO VALLEY 718, HI US",21.32278,-157.77194,287.4,9/27/1965,,,,,0,",,0,2400"
USC00517664,"PALOLO VALLEY 718, HI US",21.32278,-157.77194,287.4,9/28/1965,,,,,0,",,0,2400"
USC00517664,"PALOLO VALLEY 718, HI US",21.32278,-157.77194,287.4,9/29/1965,,,,,0,",,0,2400"
USC00517664,"PALOLO VALLEY 718, HI US",21.32278,-157.77194,287.4,9/30/1965,,,,,0,",,0,2400"
USC00517664,"PALOLO VALLEY 718, HI US",21.32278,-157.77194,287.4,10/1/1965,,,,,0,",,0,2400"
USC00517664,"PALOLO VALLEY 718, HI US",21.32278,-157.77194,287.4,10/2/1965,,,,,0.06,",,0,2400"
USC00517664,"PALOLO VALLEY 718, HI US",21.32278,-157.77194,287.4,10/3/1965,,,,,0.14,",,0,2400"
USC00517664,"PALOLO VALLEY 718, HI US",21.32278,-157.77194,287.4,10/4/1965,,,,,0,",,0,2400"
USC00517664,"PALOLO VALLEY 718, HI US",21.32278,-157.77194,287.4,10/5/1965,,,,,0,",,0,2400"
USC00517664,"PALOLO VALLEY 718, HI US",21.32278,-157.77194,287.4,10/6/1965,,,,,0,",,0,2400"
USC00517664,"PALOLO VALLEY 718, HI US",21.32278,-157.77194,287.4,10/7/1965,,,,,0,",,0,2400"
USC00517664,"PALOLO VALLEY 718, HI US",21.32278,-157.77194,287.4,10/8/1965,,,,,0.46,",,0,2400"
USC00517664,"PALOLO VALLEY 718, HI US",21.32278,-157.77194,287.4,10/9/1965,,,,,0.22,",,0,2400"
USC00517664,"PALOLO VALLEY 718, HI US",21.32278,-157.77194,287.4,10/10/1965,,,,,0.36,",,0,2400"
USC00517664,"PALOLO VALLEY 718, HI US",21.32278,-157.77194,287.4,10/11/1965,,,,,0.02,",,0,2400"
USC00517664,"PALOLO VALLEY 718, HI US",21.32278,-157.77194,287.4,10/12/1965,,,,,3,",,0,2400"
USC00517664,"PALOLO VALLEY 718, HI US",21.32278,-157.77194,287.4,10/13/1965,,,,,4.34,",,0,2400"
USC00517664,"PALOLO VALLEY 718, HI US",21.32278,-157.77194,287.4,10/14/1965,,,,,0.04,",,0,2400"
USC00517664,"PALOLO VALLEY 718, HI US",21.32278,-157.77194,287.4,10/15/1965,,,,,0.04,",,0,2400"
USC00517664,"PALOLO VALLEY 718, HI US",21.32278,-157.77194,287.4,10/16/1965,,,,,0.04,",,0,2400"
USC00517664,"PALOLO VALLEY 718, HI US",21.32278,-157.77194,287.4,10/17/1965,,,,,0.12,",,0,2400"
USC00517664,"PALOLO VALLEY 718, HI US",21.32278,-157.77194,287.4,10/18/1965,,,,,0.56,",,0,2400"
USC00517664,"PALOLO VALLEY 718, HI US",21.32278,-157.77194,287.4,10/19/1965,,,,,0.46,",,0,2400"
USC00517664,"PALOLO VALLEY 718, HI US",21.32278,-157.77194,287.4,10/20/1965,,,,,0.34,",,0,2400"
USC00517664,"PALOLO VALLEY 718, HI US",21.32278,-157.77194,287.4,10/21/1965,,,,,0.02,",,0,2400"
USC00517664,"PALOLO VALLEY 718, HI US",21.32278,-157.77194,287.4,10/22/1965,,,,,0,",,0,2400"
USC00517664,"PALOLO VALLEY 718, HI US",21.32278,-157.77194,287.4,10/23/1965,,,,,0,",,0,2400"
USC00517664,"PALOLO VALLEY 718, HI US",21.32278,-157.77194,287.4,10/24/1965,,,,,0,",,0,2400"
USC00517664,"PALOLO VALLEY 718, HI US",21.32278,-157.77194,287.4,10/25/1965,,,,,0.3,",,0,2400"
USC00517664,"PALOLO VALLEY 718, HI US",21.32278,-157.77194,287.4,10/26/1965,,,,,0.96,",,0,2400"
USC00517664,"PALOLO VALLEY 718, HI US",21.32278,-157.77194,287.4,10/27/1965,,,,,1.32,",,0,2400"
USC00517664,"PALOLO VALLEY 718, HI US",21.32278,-157.77194,287.4,10/28/1965,,,,,1.18,",,0,2400"
USC00517664,"PALOLO VALLEY 718, HI US",21.32278,-157.77194,287.4,10/29/1965,,,,,1.06,",,0,2400"
USC00517664,"PALOLO VALLEY 718, HI US",21.32278,-157.77194,287.4,10/30/1965,,,,,0.52,",,0,2400"
USC00517664,"PALOLO VALLEY 718, HI US",21.32278,-157.77194,287.4,10/31/1965,,,,,0.74,",,0,2400"
USC00517664,"PALOLO VALLEY 718, HI US",21.32278,-157.77194,287.4,11/1/1965,,,,,0.14,",,0,2400"
USC00517664,"PALOLO VALLEY 718, HI US",21.32278,-157.77194,287.4,11/2/1965,,,,,0.54,",,0,2400"
USC00517664,"PALOLO VALLEY 718, HI US",21.32278,-157.77194,287.4,11/3/1965,,,,,0.64,",,0,2400"
USC00517664,"PALOLO VALLEY 718, HI US",21.32278,-157.77194,287.4,11/4/1965,,,,,0.04,",,0,2400"
USC00517664,"PALOLO VALLEY 718, HI US",21.32278,-157.77194,287.4,11/5/1965,,,,,0,",,0,2400"
USC00517664,"PALOLO VALLEY 718, HI US",21.32278,-157.77194,287.4,11/6/1965,,,,,0,",,0,2400"
USC00517664,"PALOLO VALLEY 718, HI US",21.32278,-157.77194,287.4,11/7/1965,,,,,0.04,",,0,2400"
USC00517664,"PALOLO VALLEY 718, HI US",21.32278,-157.77194,287.4,11/8/1965,,,,,1.7,",,0,2400"
USC00517664,"PALOLO VALLEY 718, HI US",21.32278,-157.77194,287.4,11/9/1965,,,,,0.02,",,0,2400"
USC00517664,"PALOLO VALLEY 718, HI US",21.32278,-157.77194,287.4,11/10/1965,,,,,2.4,",,0,2400"
USC00517664,"PALOLO VALLEY 718, HI US",21.32278,-157.77194,287.4,11/11/1965,,,,,1.64,",,0,2400"
USC00517664,"PALOLO VALLEY 718, HI US",21.32278,-157.77194,287.4,11/12/1965,,,,,,
USC00517664,"PALOLO VALLEY 718, HI US",21.32278,-157.77194,287.4,11/13/1965,2,",,0",11.72,",,0",,
USC00517664,"PALOLO VALLEY 718, HI US",21.32278,-157.77194,287.4,11/14/1965,,,,,,
USC00517664,"PALOLO VALLEY 718, HI US",21.32278,-157.77194,287.4,11/15/1965,,,,,,
USC00517664,"PALOLO VALLEY 718, HI US",21.32278,-157.77194,287.4,11/16/1965,3,",,0",17.04,",,0",,
USC00517664,"PALOLO VALLEY 718, HI US",21.32278,-157.77194,287.4,11/17/1965,,,,,0,",,0,2400"
USC00517664,"PALOLO VALLEY 718, HI US",21.32278,-157.77194,287.4,11/18/1965,,,,,0,",,0,2400"
USC00517664,"PALOLO VALLEY 718, HI US",21.32278,-157.77194,287.4,11/19/1965,,,,,0.6,",,0,2400"
