"","station","station_name","elevation","lat","lon","date","time","qgag","qgag_flag","qgag_qual","qgag_units","qpcp","qpcp_flag","qpcp_qual","qpcp_units"
"167","COOP:519500","WAILUPE VALLEY SCHOOL 723.6 HI US",61,21.29167,-157.75333,20091125,"18:45",0.15," ",NA,"HT",0.1," "," ","HT"
"168","COOP:519500","WAILUPE VALLEY SCHOOL 723.6 HI US",61,21.29167,-157.75333,20091125,"19:15",0.16," ",NA,"HT",0.1," "," ","HT"
"169","COOP:519500","WAILUPE VALLEY SCHOOL 723.6 HI US",61,21.29167,-157.75333,20091125,"19:30",0.17," ",NA,"HT",0.1," "," ","HT"
"170","COOP:519500","WAILUPE VALLEY SCHOOL 723.6 HI US",61,21.29167,-157.75333,20091125,"19:45",0.18," ",NA,"HT",0.1," "," ","HT"
"171","COOP:519500","WAILUPE VALLEY SCHOOL 723.6 HI US",61,21.29167,-157.75333,20091125,"20:30",0.19," ",NA,"HT",0.1," "," ","HT"
"172","COOP:519500","WAILUPE VALLEY SCHOOL 723.6 HI US",61,21.29167,-157.75333,20091125,"21:15",0.2," ",NA,"HT",0.1," "," ","HT"
"173","COOP:519500","WAILUPE VALLEY SCHOOL 723.6 HI US",61,21.29167,-157.75333,20091125,"21:45",0.21," ",NA,"HT",0.1," "," ","HT"
"174","COOP:519500","WAILUPE VALLEY SCHOOL 723.6 HI US",61,21.29167,-157.75333,20091125,"23:00",0.22," ",NA,"HT",0.1," "," ","HT"
"175","COOP:519500","WAILUPE VALLEY SCHOOL 723.6 HI US",61,21.29167,-157.75333,20091126,"21:15",0.23," ",NA,"HT",0.1," "," ","HT"
"176","COOP:519500","WAILUPE VALLEY SCHOOL 723.6 HI US",61,21.29167,-157.75333,20091129,"1:00",0.24," ",NA,"HT",0.1," "," ","HT"
"177","COOP:519500","WAILUPE VALLEY SCHOOL 723.6 HI US",61,21.29167,-157.75333,20091129,"1:30",0.25," ",NA,"HT",0.1," "," ","HT"
"178","COOP:519500","WAILUPE VALLEY SCHOOL 723.6 HI US",61,21.29167,-157.75333,20091129,"5:00",0.26," ",NA,"HT",0.1," "," ","HT"
"179","COOP:519500","WAILUPE VALLEY SCHOOL 723.6 HI US",61,21.29167,-157.75333,20091130,"10:15",0.26," ",NA,"HT",0.1," "," ","HT"
"180","COOP:519500","WAILUPE VALLEY SCHOOL 723.6 HI US",61,21.29167,-157.75333,20091130,"10:30",0.27," ",NA,"HT",0.1," "," ","HT"
"181","COOP:519500","WAILUPE VALLEY SCHOOL 723.6 HI US",61,21.29167,-157.75333,20091130,"12:00",0.28," ",NA,"HT",0.1," "," ","HT"
"182","COOP:519500","WAILUPE VALLEY SCHOOL 723.6 HI US",61,21.29167,-157.75333,20091130,"14:30",0.29," ",NA,"HT",0.1," "," ","HT"
"183","COOP:519500","WAILUPE VALLEY SCHOOL 723.6 HI US",61,21.29167,-157.75333,20091130,"17:00",0.3," ",NA,"HT",0.1," "," ","HT"
"184","COOP:519500","WAILUPE VALLEY SCHOOL 723.6 HI US",61,21.29167,-157.75333,20091130,"18:45",0.31," ",NA,"HT",0.1," "," ","HT"
"185","COOP:519500","WAILUPE VALLEY SCHOOL 723.6 HI US",61,21.29167,-157.75333,20091203,"19:00",0.01," ",NA,"HT",0.1," "," ","HT"
"186","COOP:519500","WAILUPE VALLEY SCHOOL 723.6 HI US",61,21.29167,-157.75333,20091203,"19:30",0.04," ",NA,"HT",0.3," "," ","HT"
"187","COOP:519500","WAILUPE VALLEY SCHOOL 723.6 HI US",61,21.29167,-157.75333,20091203,"19:45",0.11," ",NA,"HT",0.7," "," ","HT"
"188","COOP:519500","WAILUPE VALLEY SCHOOL 723.6 HI US",61,21.29167,-157.75333,20091203,"20:00",0.12," ",NA,"HT",0.1," "," ","HT"
"189","COOP:519500","WAILUPE VALLEY SCHOOL 723.6 HI US",61,21.29167,-157.75333,20091203,"20:30",0.13," ",NA,"HT",0.1," "," ","HT"
"190","COOP:519500","WAILUPE VALLEY SCHOOL 723.6 HI US",61,21.29167,-157.75333,20091203,"20:45",0.14," ",NA,"HT",0.1," "," ","HT"
"191","COOP:519500","WAILUPE VALLEY SCHOOL 723.6 HI US",61,21.29167,-157.75333,20091215,"10:00",0.11," ",NA,"HT",0.1," "," ","HT"
"192","COOP:519500","WAILUPE VALLEY SCHOOL 723.6 HI US",61,21.29167,-157.75333,20091220,"4:00",0.13," ",NA,"HT",0.2," "," ","HT"
"193","COOP:519500","WAILUPE VALLEY SCHOOL 723.6 HI US",61,21.29167,-157.75333,20091220,"4:15",0.14," ",NA,"HT",0.1," "," ","HT"
"194","COOP:519500","WAILUPE VALLEY SCHOOL 723.6 HI US",61,21.29167,-157.75333,20091220,"5:00",0.15," ",NA,"HT",0.1," "," ","HT"
"195","COOP:519500","WAILUPE VALLEY SCHOOL 723.6 HI US",61,21.29167,-157.75333,20091220,"9:30",0.16," ",NA,"HT",0.1," "," ","HT"
"196","COOP:519500","WAILUPE VALLEY SCHOOL 723.6 HI US",61,21.29167,-157.75333,20091220,"12:15",0.17," ",NA,"HT",0.1," "," ","HT"
"197","COOP:519500","WAILUPE VALLEY SCHOOL 723.6 HI US",61,21.29167,-157.75333,20091221,"22:00",0.18," ",NA,"HT",0.1," "," ","HT"
"198","COOP:519500","WAILUPE VALLEY SCHOOL 723.6 HI US",61,21.29167,-157.75333,20091221,"22:30",0.19," ",NA,"HT",0.1," "," ","HT"
"199","COOP:519500","WAILUPE VALLEY SCHOOL 723.6 HI US",61,21.29167,-157.75333,20091221,"22:45",0.2," ",NA,"HT",0.1," "," ","HT"
"200","COOP:519500","WAILUPE VALLEY SCHOOL 723.6 HI US",61,21.29167,-157.75333,20091224,"21:15",0.21," ",NA,"HT",0.1," "," ","HT"
"201","COOP:519500","WAILUPE VALLEY SCHOOL 723.6 HI US",61,21.29167,-157.75333,20091225,"1:00",0.22," ",NA,"HT",0.1," "," ","HT"
"202","COOP:519500","WAILUPE VALLEY SCHOOL 723.6 HI US",61,21.29167,-157.75333,20091225,"5:30",0.23," ",NA,"HT",0.1," "," ","HT"
