OBJECTID_12_13,Join_Count,TARGET_FID,OBJECTID_1,OBJECTID_2,OBJECTID_3,OBJECTID_4,OBJECTID,LINE_ID,TYPE,CALC_LENGT,DIAMETER,DRAINAGE_A,FLOW_RATE,LENGTH,WIDTH,HEIGHT,SLOPE,ROUGHNESS,VELOCITY,UPSTREAMNO,DOWNSTREAM,UPSTREAM_1,DOWNSTRE_1,FILENUM,INSTALL_DA,LIFE_CYCLE,OWNER,DATA_SOURC,CREATED_BY,LAST_EDITE,LAST_EDI_1,TYPE_USE,SHAPESTLen,Shape_Leng,Permanent_,FDate,Resolution,GNIS_ID,GNIS_Name,LengthKM,ReachCode,FlowDir,WBArea_Per,FTYPE,FCode,ComID,WbAreaComi,HUC8,DIVERGENCE,STREAMORDE,TOCOMID,CUMDRAINAG,MAFLOWU,MAVELU,TONODE,FROMNODE,OBJECTID_5,MainPath,InNetwork,Visibility,Shape_Le_1,Shape_Le_2,Shape_Le_3,Shape_Le_4,Enabled,Shape_Le_5,ORIG_FID,POINT_X,POINT_Y,POINT_Z,POINT_M,Elevation,subcatch_r,OBJECTID_12,NODE_ID,TYPE_1,DRAINAGE_A_1,FLOW_RATE_1,POINT_X_1,POINT_Y_1,CATCHMENT_,TOP_ELEV,INVELEV1,INVELEV2,INVELEV3,INVELEV4,NET_ROLE,HIST_STRU_,FILENUM_1,INSTALL_DA_1,LIFE_CYCLE_1,OWNER_1,DATA_SOURC_1,CREATED_BY_1,LAST_EDITE_1,LAST_EDI_12,DA_SRC_STR,ENABLED_1,ANCILLARYR,OUTFALL,SWID,TYPE_USE_1
260,1,259,249,1904,1904,2002,18454,18536,Reinforced Concrete Pipe,41.398208820000001,18, , ,41.398000, , , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, , ,41.398208824500003,0.000121273440203, ,, , , ,0.000000000000000, , , , ,0,0,0, ,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000, , ,0,0,0,0,0.000000000000000,0.000000000000000,0.000121273440203,0.000121272922931,1,0.000121272922931,129,-157.754667712000014,21.285514156000001,0.000000000000000,nan,26.9193993,33,39236,20691,Catch Basin, , ,-157.754682118185173,21.285517579272891,4.300000, , , , , , ,HWES 32-1,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, , ,True,None,HWES 32,HWES 32-20691, 
261,1,260,252,2295,2295,2411,22183,17377,Reinforced Concrete Pipe,76.597821870000004,18, , ,76.598, , , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, , ,76.597821865100002,0.000211821186034, ,, , , ,0.000000000000000, , , , ,0,0,0, ,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000, , ,0,0,0,0,0.000000000000000,0.000000000000000,0.000211821186034,0.000211821527894,1,0.000211821527894,130,-157.755599210000014,21.288824248000001,0.000000000000000,nan,105.5469971,13,48396,20606,Catch Basin, , ,-157.755613616175424,21.288827671659760,4.300000, , , , , , ,HWES 25-2-1,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, , ,True,None,HWES 25,HWES 25-20606, 
262,1,261,252,2295,2295,2411,22183,17377,Reinforced Concrete Pipe,76.597821870000004,18, , ,76.598, , , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, , ,76.597821865100002,0.000211821186034, ,, , , ,0.000000000000000, , , , ,0,0,0, ,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000, , ,0,0,0,0,0.000000000000000,0.000000000000000,0.000211821186034,0.000211821527894,1,0.000211821527894,130,-157.755541536999999,21.288620429000002,0.000000000000000,nan,105.5469971,13,23530,20608,Man Hole, , ,-157.755555943551911,21.288623852009209,3.6, , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, , ,True,None,HWES 25,HWES 25-20608, 
263,1,262,254,2401,2401,2517,22972,16983,Reinforced Concrete Pipe,74.240753530000006,18, , ,74.242, , , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, , ,74.240753533800003,0.000213326762933, ,, , , ,0.000000000000000, , , , ,0,0,0, ,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000, , ,0,0,0,0,0.000000000000000,0.000000000000000,0.000213326762933,0.000213326075338,1,0.000213326075338,131,-157.755365280000007,21.287744605000000,0.000000000000000,nan,78.2424011,37,29081,20638,Catch Basin, , ,-157.755379686323437,21.287748028348858, , , , , , , ,HWES 28-1,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, , ,True,None,HWES 28,HWES 28-20638, 
264,1,263,254,2401,2401,2517,22972,16983,Reinforced Concrete Pipe,74.240753530000006,18, , ,74.242, , , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, , ,74.240753533800003,0.000213326762933, ,, , , ,0.000000000000000, , , , ,0,0,0, ,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000, , ,0,0,0,0,0.000000000000000,0.000000000000000,0.000213326762933,0.000213326075338,1,0.000213326075338,131,-157.755189945000012,21.287866119000000,0.000000000000000,nan,78.2424011,37,14258,20635,Man Hole, , ,-157.755204350900044,21.287869542945089, , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, , ,True,None,HWES 28,HWES 28-20635, 
265,1,264,255,1482,1482,1485,8520,24017,Reinforced Concrete Pipe,148.027430019999997,18, , ,160, , , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, , ,148.027430020999986,0.000413439282096, ,, , , ,0.000000000000000, , , , ,0,0,0, ,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000, , ,0,0,0,0,0.000000000000000,0.000000000000000,0.000413439282096,0.000413438616457,1,0.000413438616457,132,-157.753937788000002,21.294997209000002,0.000000000000000,nan,189.2570038,18,46595,25656,Catch Basin, , ,-157.753952194238337,21.295000632573192, , , , , , , ,HWES 9-7,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, , ,True,None,HWES 9,HWES 9-25656, 
266,1,265,255,1482,1482,1485,8520,24017,Reinforced Concrete Pipe,148.027430019999997,18, , ,160, , , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, , ,148.027430020999986,0.000413439282096, ,, , , ,0.000000000000000, , , , ,0,0,0, ,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000, , ,0,0,0,0,0.000000000000000,0.000000000000000,0.000413439282096,0.000413438616457,1,0.000413438616457,132,-157.754137912000004,21.295358985000000,0.000000000000000,nan,253.3560028,18,3120,25657,Catch Basin, , ,-157.754152318574626,21.295362408248593, , , , , , , ,HWES 9-6,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, , ,True,None,HWES 9,HWES 9-25657, 
267,1,266,259,1562,1562,1565,10983,37243,Reinforced Concrete Pipe,45.112123169999997,18,1,0.600000, , , ,0.010000,0.600000,2, , , , ,2626,1990-09-26T00:00:00.000Z, ,Private,SWQDC As-built,SWQDC,jnolan, , ,45.112123165100002,0.000132503679743, ,, , , ,0.000000000000000, , , , ,0,0,0, ,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000, , ,0,0,0,0,0.000000000000000,0.000000000000000,0.000132503679743,0.000132503593902,1,0.000132503593902,133,-157.747625661999990,21.294142588000000,0.000000000000000,nan,923.8389893,40,51447,42517,Catch Basin,1,0.600000,-157.747640069533560,21.294146010430097,9.600000, , , , , , , ,2626,1990-09-26T00:00:00.000Z,"Constructed, existing ROW",Private,SWQDC As-built,SWQDC,jnolan, , ,True,None,HWES 48,HWES 48-42517, 
268,1,267,259,1562,1562,1565,10983,37243,Reinforced Concrete Pipe,45.112123169999997,18,1,0.600000, , , ,0.010000,0.600000,2, , , , ,2626,1990-09-26T00:00:00.000Z, ,Private,SWQDC As-built,SWQDC,jnolan, , ,45.112123165100002,0.000132503679743, ,, , , ,0.000000000000000, , , , ,0,0,0, ,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000, , ,0,0,0,0,0.000000000000000,0.000000000000000,0.000132503679743,0.000132503593902,1,0.000132503593902,133,-157.747758097000002,21.294146851000001,0.000000000000000,nan,923.8389893,40,47745,42515,Catch Basin,1.200000,4.900000,-157.747772503698059,21.294150274115907,7, , , , , , , ,2626,1990-09-26T00:00:00.000Z,"Constructed, existing ROW",Private,SWQDC As-built,SWQDC,jnolan, , ,True,None,HWES 48,HWES 48-42515, 
269,1,268,262,193,193,194,3250,19124,Reinforced Concrete Pipe,58.514106740000003,24, , ,58.515000, , , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, , ,58.514106740700001,0.000161797997114, ,, , , ,0.000000000000000, , , , ,0,0,0, ,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000, , ,0,0,0,0,0.000000000000000,0.000000000000000,0.000161797997114,0.000161798569701,1,0.000161798569701,134,-157.757869712000002,21.289283738999998,0.000000000000000,nan,280.4500122,25,29975,20579,Catch Basin, , ,-157.757884118357339,21.289287163172105, , , , , , , ,HWES 21-7,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, , ,True,None,HWES 21,HWES 21-20579, 
270,1,269,262,193,193,194,3250,19124,Reinforced Concrete Pipe,58.514106740000003,24, , ,58.515000, , , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, , ,58.514106740700001,0.000161797997114, ,, , , ,0.000000000000000, , , , ,0,0,0, ,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000, , ,0,0,0,0,0.000000000000000,0.000000000000000,0.000161797997114,0.000161798569701,1,0.000161798569701,134,-157.757826131999991,21.289439558000002,0.000000000000000,nan,280.4500122,25,38313,20573,Man Hole, , ,-157.757840538110315,21.289442981508444, , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, , ,True,None,HWES 21,HWES 21-20573, 
271,1,270,263,168,168,169,3205,18953,Reinforced Concrete Pipe,71.075455910000002,18, , ,71.076000, , , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, , ,71.075455914399996,0.000208081724443, ,, , , ,0.000000000000000, , , , ,0,0,0, ,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000, , ,0,0,0,0,0.000000000000000,0.000000000000000,0.000208081724443,0.000208082103961,1,0.000208082103961,135,-157.756100269999990,21.282221978999999,0.000000000000000,nan,49.2882004,23,45579,22278,Man Hole, , ,-157.756114676151356,21.282225403179837, , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, , ,True,None,HWES 39,HWES 39-22278, 
272,1,271,263,168,168,169,3205,18953,Reinforced Concrete Pipe,71.075455910000002,18, , ,71.076000, , , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, , ,71.075455914399996,0.000208081724443, ,, , , ,0.000000000000000, , , , ,0,0,0, ,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000, , ,0,0,0,0,0.000000000000000,0.000000000000000,0.000208081724443,0.000208082103961,1,0.000208082103961,135,-157.755897164000004,21.282267213000001,0.000000000000000,nan,52.8501015,23,20751,22277,Man Hole, , ,-157.755911570562489,21.282270636380815,4.100000, , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, , ,True,None,HWES 39,HWES 39-22277, 
273,1,272,264,5897,5897,6174,55851,16145,Reinforced Concrete Pipe,96.259197839999999,18, , ,96.259000, , , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, , ,96.259197840699997,0.000273423301707, ,, , , ,0.000000000000000, , , , ,0,0,0, ,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000, , ,0,0,0,0,0.000000000000000,0.000000000000000,0.000273423301707,0.000273423440812,1,0.000273423440812,136,-157.752746236999997,21.292637624000001,0.000000000000000,nan,268.9100037,7,53049,20500,Man Hole, , ,-157.752760642889342,21.292641047146674,9.700000, , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, , ,True,None,HWES 15,HWES 15-20500, 
274,1,273,264,5897,5897,6174,55851,16145,Reinforced Concrete Pipe,96.259197839999999,18, , ,96.259000, , , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, , ,96.259197840699997,0.000273423301707, ,, , , ,0.000000000000000, , , , ,0,0,0, ,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000, , ,0,0,0,0,0.000000000000000,0.000000000000000,0.000273423301707,0.000273423440812,1,0.000273423440812,136,-157.752553060999986,21.292444120999999,0.000000000000000,nan,268.9100037,7,29073,20505,Man Hole, , ,-157.752567467614512,21.292447543619289, , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, , ,True,None,HWES 15,HWES 15-20505, 
275,1,274,265,2532,2532,2658,24074,24079,Reinforced Concrete Pipe,101.178007820000005,18, , ,90, , , , , , , , , ,Pre-SWQDC, , ,Private,Pre-SWQDC,Pre-SWQDC,jnolan, , ,101.178007820999994,0.000295606956383, ,, , , ,0.000000000000000, , , , ,0,0,0, ,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000, , ,0,0,0,0,0.000000000000000,0.000000000000000,0.000295606956383,0.000295606738926,1,0.000295606738926,137,-157.745995810000011,21.282401953000001,0.000000000000000,nan,256.4549866,68,18099,25736,Catch Basin, , ,-157.746010217397583,21.282405376407041,4.700000, , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",Private,Pre-SWQDC,Pre-SWQDC,jnolan, , ,True,None,HMB 56,HMB 56-25736, 
276,1,275,265,2532,2532,2658,24074,24079,Reinforced Concrete Pipe,101.178007820000005,18, , ,90, , , , , , , , , ,Pre-SWQDC, , ,Private,Pre-SWQDC,Pre-SWQDC,jnolan, , ,101.178007820999994,0.000295606956383, ,, , , ,0.000000000000000, , , , ,0,0,0, ,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000, , ,0,0,0,0,0.000000000000000,0.000000000000000,0.000295606956383,0.000295606738926,1,0.000295606738926,137,-157.746279813000001,21.282319943000001,0.000000000000000,nan,224.9929962,68,16194,25735,Man Hole, , ,-157.746294220601783,21.282323366330331,7.200000, , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",Private,Pre-SWQDC,Pre-SWQDC,jnolan, , ,True,None,HMB 56,HMB 56-25735, 
277,1,276,269,3155,3155,3303,29513,25056,Reinforced Concrete Pipe,149.820722450000005,30, , ,135, , , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, , ,149.820722453000002,0.000439713061739, ,, , , ,0.000000000000000, , , , ,0,0,0, ,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000, , ,0,0,0,0,0.000000000000000,0.000000000000000,0.000439713061739,0.000439712889746,1,0.000581817607858,138,-157.755436043999993,21.300597824000000,0.000000000000000,nan,363.8789978,24,36634,29457,Catch Basin, , ,-157.755450450377964,21.300601246950009, , , , , , , ,HWES 1-2,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, , ,True,None,HWES 1,HWES 1-29457, 
278,0,277,269,3155,3155,3303,29513,25056,Reinforced Concrete Pipe,149.820722450000005,30, , ,135, , , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, , ,149.820722453000002,0.000439713061739, ,, , , ,0.000000000000000, , , , ,0,0,0, ,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000, , ,0,0,0,0,0.000000000000000,0.000000000000000,0.000439713061739,0.000439712889746,1,0.000581817607858,138,-157.756013649000010,21.300667710999999,0.000000000000000,nan,363.8789978,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
279,1,278,270,1485,1485,1488,8523,24020,Reinforced Concrete Pipe,50.964799999999997,18, , ,45, , , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, , ,50.964800001400000,0.000149707599917, ,, , , ,0.000000000000000, , , , ,0,0,0, ,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000, , ,0,0,0,0,0.000000000000000,0.000000000000000,0.000149707599917,0.000149707157262,1,0.000149707157262,139,-157.756916329999996,21.296740337999999,0.000000000000000,nan,269.0729980,95,53132,25683,Catch Basin, , ,-157.756930736264451,21.296743760616096, , , , , , , ,HWES 7-6,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, , ,True,None,HWES 7,HWES 7-25683, 
280,1,279,270,1485,1485,1488,8523,24020,Reinforced Concrete Pipe,50.964799999999997,18, , ,45, , , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, , ,50.964800001400000,0.000149707599917, ,, , , ,0.000000000000000, , , , ,0,0,0, ,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000, , ,0,0,0,0,0.000000000000000,0.000000000000000,0.000149707599917,0.000149707157262,1,0.000149707157262,139,-157.756766623000004,21.296740120999999,0.000000000000000,nan,269.0729980,95,14341,25682,Catch Basin, , ,-157.756781028821393,21.296743543879472, , , , , , , ,HWES 7-5,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, , ,True,None,HWES 7,HWES 7-25682, 
281,1,280,271,3513,3513,3682,33052,24428,Reinforced Concrete Pipe,147.557925719999986,42, , ,150, , , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan,Edited by FILENUM 18150, ,147.557925721999993,0.000432980979617, ,, , , ,0.000000000000000, , , , ,0,0,0, ,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000, , ,0,0,0,0,0.000000000000000,0.000000000000000,0.000432980979617,0.000432980860907,1,0.000495302958116,140,-157.756027737000011,21.296563665000001,0.000000000000000,nan,269.0729980,88,27330,25671,Catch Basin, , ,-157.756042143130372,21.296567087900826, , , , , , , ,HWES 7-1,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, , ,True,None,HWES 7,HWES 7-25671, 
282,0,281,271,3513,3513,3682,33052,24428,Reinforced Concrete Pipe,147.557925719999986,42, , ,150, , , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan,Edited by FILENUM 18150, ,147.557925721999993,0.000432980979617, ,, , , ,0.000000000000000, , , , ,0,0,0, ,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000, , ,0,0,0,0,0.000000000000000,0.000000000000000,0.000432980979617,0.000432980860907,1,0.000495302958116,140,-157.755536497000008,21.296626975999999,0.000000000000000,nan,269.0729980,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
283,1,282,274,362,362,363,3823,16414,Reinforced Concrete Pipe,56.046591290000002,24, , ,64.182000, , , , , , , , , ,Pre-SWQDC, , ,Private,Pre-SWQDC,Pre-SWQDC,jnolan,OWNERSHIP taken from Parcels & Easements; Edited by FILENUM 18150, ,56.046591294099997,0.000163763040315, ,, , , ,0.000000000000000, , , , ,0,0,0, ,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000, , ,0,0,0,0,0.000000000000000,0.000000000000000,0.000163763040315,0.000163763089903,1,0.000163763089903,141,-157.757039778999996,21.293783888000000,0.000000000000000,nan,231.1410065,10,34619,20482,Inlet/Outlet, , ,-157.757054185302394,21.293787311335393, , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",Private,Pre-SWQDC,Pre-SWQDC,jnolan,Connection between Ditches and RCP; OWNERSHIP taken from Parcels & Easements; edited by FILENUM 18150, ,True,None,HWES 11,HWES 11-20482, 
284,1,283,274,362,362,363,3823,16414,Reinforced Concrete Pipe,56.046591290000002,24, , ,64.182000, , , , , , , , , ,Pre-SWQDC, , ,Private,Pre-SWQDC,Pre-SWQDC,jnolan,OWNERSHIP taken from Parcels & Easements; Edited by FILENUM 18150, ,56.046591294099997,0.000163763040315, ,, , , ,0.000000000000000, , , , ,0,0,0, ,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000, , ,0,0,0,0,0.000000000000000,0.000000000000000,0.000163763040315,0.000163763089903,1,0.000163763089903,141,-157.756882423000008,21.293738528999999,0.000000000000000,nan,231.1410065,10,48395,20483,Man Hole, , ,-157.756896829125338,21.293741952229368,5.100000, , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",Private,Pre-SWQDC,Pre-SWQDC,jnolan,OWNERSHIP taken from Parcels & Easements;, ,True,None,HWES 11,HWES 11-20483, 
285,1,284,275,2764,2764,2895,26298,39146,Reinforced Concrete Pipe,81.074078330000006,48,10.82,154.16, , , ,0.260000,1.280000,12.300000, , , , ,9847,1992-05-29T00:00:00.000Z, ,Private,SWQDC As-built,SWQDC,jnolan,"A50=21.38, Aover=10.5", ,81.074078332499994,0.000223588540169, ,, , , ,0.000000000000000, , , , ,0,0,0, ,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000, , ,0,0,0,0,0.000000000000000,0.000000000000000,0.000223588540169,0.000223588526662,1,0.000223588526662,142,-157.748368889000005,21.288678109999999,0.000000000000000,nan,540.5000000,55,11720,44122,Man Hole, , ,-157.748383295352767,21.288681533625947, , , , , , , , ,9847,1992-05-29T00:00:00.000Z,"Constructed, existing ROW",Private,SWQDC As-built,SWQDC,jnolan, , ,True,None,HWES 50,HWES 50-44122, 
286,1,285,275,2764,2764,2895,26298,39146,Reinforced Concrete Pipe,81.074078330000006,48,10.82,154.16, , , ,0.260000,1.280000,12.300000, , , , ,9847,1992-05-29T00:00:00.000Z, ,Private,SWQDC As-built,SWQDC,jnolan,"A50=21.38, Aover=10.5", ,81.074078332499994,0.000223588540169, ,, , , ,0.000000000000000, , , , ,0,0,0, ,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000, , ,0,0,0,0,0.000000000000000,0.000000000000000,0.000223588540169,0.000223588526662,1,0.000223588526662,142,-157.748407313999991,21.288457848000000,0.000000000000000,nan,540.5000000,55,50471,44126,Man Hole, , ,-157.748421721585146,21.288461270771052, , , , , , , , ,9847,1992-05-29T00:00:00.000Z,"Constructed, existing ROW",Private,SWQDC As-built,SWQDC,jnolan, , ,True,None,HWES 50,HWES 50-44126, 
287,1,286,276,604,604,605,4954,17336,Reinforced Concrete Pipe,62.272035870000003,24, , ,62.273000, , , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, , ,62.272035865299998,0.000181929714031, ,, , , ,0.000000000000000, , , , ,0,0,0, ,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000, , ,0,0,0,0,0.000000000000000,0.000000000000000,0.000181929714031,0.000181930229496,1,0.000181930229496,143,-157.753342919000005,21.287997967999999,0.000000000000000,nan,166.0939941,34,53052,20625,Man Hole, , ,-157.753357325080458,21.288001391650937, , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, , ,True,None,HWES 31,HWES 31-20625, 
288,1,287,276,604,604,605,4954,17336,Reinforced Concrete Pipe,62.272035870000003,24, , ,62.273000, , , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, , ,62.272035865299998,0.000181929714031, ,, , , ,0.000000000000000, , , , ,0,0,0, ,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000, , ,0,0,0,0,0.000000000000000,0.000000000000000,0.000181929714031,0.000181930229496,1,0.000181930229496,143,-157.753168237000011,21.287947126999999,0.000000000000000,nan,166.0939941,34,29977,20630,Man Hole, , ,-157.753182643464186,21.287950550277742, , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, , ,True,None,HWES 31,HWES 31-20630, 
289,1,288,279,3514,3514,3683,33053,24439,Reinforced Concrete Pipe,53.157057690000002,24, , ,70, , , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, , ,53.157057685799998,0.000155937372076, ,, , , ,0.000000000000000, , , , ,0,0,0, ,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000, , ,0,0,0,0,0.000000000000000,0.000000000000000,0.000155937372076,0.000155937546032,1,0.000208520145826,144,-157.755325859000010,21.296641557000001,0.000000000000000,nan,253.3560028,4,28216,25668,Man Hole, , ,-157.755340265440879,21.296644979981863, , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, , ,True,None,HWES 8,HWES 8-25668, 
290,0,289,279,3514,3514,3683,33053,24439,Reinforced Concrete Pipe,53.157057690000002,24, , ,70, , , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, , ,53.157057685799998,0.000155937372076, ,, , , ,0.000000000000000, , , , ,0,0,0, ,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000, , ,0,0,0,0,0.000000000000000,0.000000000000000,0.000155937372076,0.000155937546032,1,0.000208520145826,144,-157.755531595000008,21.296607596000001,0.000000000000000,nan,269.0729980,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
291,0,290,281,6534,6534,39,79,0, ,0.000000000000000, , , , , , ,0, , , , , , , , , , , , , , , ,0.000000000000000,0.033688294247400,32649805,3/10/2012 0:00:00,2, , ,3.658000000000000,20060000001063,1, ,460,46003,0,0, ,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000, , ,44,0,1,0,0.033688293090600,3670.714132130000053,0.033688295135500,0.033688294448400,1,0.033688294448400,145,-157.743471330999995,21.320461566999999,0.000000000000000,99.999905999999996,1828.9399414,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
